iter;num;solve;time
0;0;True;0.005283200000000002;
1;0;True;0.005363800000000002;
2;0;True;0.005350000000000001;
3;0;True;0.005269700000000002;
4;0;True;0.005298999999999998;
5;0;True;0.005363400000000004;
6;0;True;0.00533900000000001;
7;0;True;0.005396899999999996;
8;0;True;0.005343799999999996;
9;0;True;0.005336500000000008;
10;0;True;0.005522299999999994;
11;0;True;0.005317600000000006;
12;0;True;0.005366300000000004;
13;0;True;0.005422099999999999;
14;0;True;0.005294699999999999;
15;0;True;0.005450200000000002;
16;0;True;0.005374000000000004;
17;0;True;0.00530159999999999;
18;0;True;0.005787700000000007;
19;0;True;0.005546000000000023;
20;0;True;0.005283199999999988;
21;0;True;0.005435999999999996;
22;0;True;0.00536890000000001;
23;0;True;0.005319400000000002;
24;0;True;0.005506700000000003;
25;0;True;0.0052923;
26;0;True;0.005302400000000013;
27;0;True;0.005448199999999986;
28;0;True;0.0054247000000000045;
29;0;True;0.005549699999999991;
30;0;True;0.005612099999999981;
31;0;True;0.00543639999999998;
32;0;True;0.005338000000000009;
33;0;True;0.005420099999999983;
34;0;True;0.005407400000000007;
35;0;True;0.005504800000000004;
36;0;True;0.005409200000000003;
37;0;True;0.00532390000000002;
38;0;True;0.005282199999999987;
39;0;True;0.0054226;
40;0;True;0.005598199999999998;
41;0;True;0.0055103000000000235;
42;0;True;0.005455399999999999;
43;0;True;0.0055306999999999995;
44;0;True;0.005315100000000017;
45;0;True;0.005449300000000046;
46;0;True;0.0054943000000000075;
47;0;True;0.005334600000000023;
48;0;True;0.005609599999999992;
49;0;True;0.00534559999999995;
50;0;True;0.005331399999999986;
51;0;True;0.005448100000000011;
52;0;True;0.005331499999999989;
53;0;True;0.00531379999999998;
54;0;True;0.005766600000000011;
55;0;True;0.005311399999999966;
56;0;True;0.005378099999999997;
57;0;True;0.005499199999999982;
58;0;True;0.005295800000000017;
59;0;True;0.005427999999999988;
60;0;True;0.005510199999999965;
61;0;True;0.0053602999999999845;
62;0;True;0.005433699999999986;
63;0;True;0.005374099999999993;
64;0;True;0.005402000000000018;
65;0;True;0.005401700000000009;
66;0;True;0.005388100000000007;
67;0;True;0.005390999999999979;
68;0;True;0.0053158999999999845;
69;0;True;0.00540050000000003;
70;0;True;0.005356799999999995;
71;0;True;0.005364499999999994;
72;0;True;0.005354800000000048;
73;0;True;0.005465500000000012;
74;0;True;0.005453600000000003;
75;0;True;0.005479899999999982;
76;0;True;0.005442999999999976;
77;0;True;0.005347799999999958;
78;0;True;0.005442200000000008;
79;0;True;0.005352000000000023;
80;0;True;0.005403099999999994;
81;0;True;0.00548420000000005;
82;0;True;0.005431900000000045;
83;0;True;0.005350199999999972;
84;0;True;0.005426299999999995;
85;0;True;0.0062325999999999215;
86;0;True;0.005471300000000068;
87;0;True;0.005388700000000024;
88;0;True;0.005407600000000068;
89;0;True;0.005436099999999944;
90;0;True;0.005639900000000031;
91;0;True;0.00537030000000005;
92;0;True;0.005290500000000087;
93;0;True;0.005417200000000011;
94;0;True;0.005391099999999982;
95;0;True;0.005289199999999994;
96;0;True;0.005401500000000059;
97;0;True;0.005432400000000004;
98;0;True;0.005317299999999969;
99;0;True;0.005459000000000103;
0;1;True;0.003528599999999993;
1;1;True;0.0035599999999998966;
2;1;True;0.0035775000000000112;
3;1;True;0.0035773000000000055;
4;1;True;0.003546999999999967;
5;1;True;0.0035906999999999467;
6;1;True;0.0035195000000000087;
7;1;True;0.003560400000000019;
8;1;True;0.0036146000000000233;
9;1;True;0.0035215000000000662;
10;1;True;0.0035110999999999892;
11;1;True;0.0035737999999999603;
12;1;True;0.0036165000000000225;
13;1;True;0.0035523000000000637;
14;1;True;0.0035796999999999635;
15;1;True;0.0035406999999999522;
16;1;True;0.0036007999999999596;
17;1;True;0.003596399999999944;
18;1;True;0.0035385;
19;1;True;0.0036138000000000003;
20;1;True;0.0035823999999999856;
21;1;True;0.003658799999999962;
22;1;True;0.0035365000000000535;
23;1;True;0.003625400000000001;
24;1;True;0.0035557000000000505;
25;1;True;0.003693399999999958;
26;1;True;0.003875799999999985;
27;1;True;0.0036437000000000275;
28;1;True;0.003562499999999913;
29;1;True;0.003683300000000056;
30;1;True;0.003608900000000026;
31;1;True;0.0036564999999999515;
32;1;True;0.0036455999999999156;
33;1;True;0.0035762000000000294;
34;1;True;0.0036159000000000052;
35;1;True;0.0036688000000000276;
36;1;True;0.003628399999999976;
37;1;True;0.003545699999999985;
38;1;True;0.0037140999999999424;
39;1;True;0.0035815000000000152;
40;1;True;0.0035636999999999475;
41;1;True;0.0036121999999999543;
42;1;True;0.0035692999999999975;
43;1;True;0.0035836999999999675;
44;1;True;0.0036119000000000012;
45;1;True;0.00353480000000006;
46;1;True;0.0035387000000000057;
47;1;True;0.003637400000000013;
48;1;True;0.003556400000000015;
49;1;True;0.0036024000000000056;
50;1;True;0.003724700000000025;
51;1;True;0.003735299999999997;
52;1;True;0.0036083000000000087;
53;1;True;0.0036538000000000403;
54;1;True;0.0037146999999999597;
55;1;True;0.0037226999999999677;
56;1;True;0.003642799999999946;
57;1;True;0.0035800000000000276;
58;1;True;0.0035849999999999493;
59;1;True;0.003665199999999924;
60;1;True;0.0035536000000000456;
61;1;True;0.0035450999999999677;
62;1;True;0.003919299999999959;
63;1;True;0.003698199999999985;
64;1;True;0.003532599999999997;
65;1;True;0.0035760000000000236;
66;1;True;0.00361749999999994;
67;1;True;0.003642499999999993;
68;1;True;0.0035975000000000312;
69;1;True;0.0035293000000000685;
70;1;True;0.0035578000000000554;
71;1;True;0.0035767999999999356;
72;1;True;0.003536600000000001;
73;1;True;0.0035205000000000375;
74;1;True;0.0035806999999999922;
75;1;True;0.0035431999999999686;
76;1;True;0.0035525000000000695;
77;1;True;0.0035905999999999993;
78;1;True;0.0035629000000000355;
79;1;True;0.0035644999999999705;
80;1;True;0.003730000000000011;
81;1;True;0.0035235000000000127;
82;1;True;0.003589399999999965;
83;1;True;0.003630299999999975;
84;1;True;0.0035355000000000247;
85;1;True;0.003516399999999975;
86;1;True;0.0036152000000000406;
87;1;True;0.003614499999999965;
88;1;True;0.0036751999999999896;
89;1;True;0.0036021000000000525;
90;1;True;0.003581200000000062;
91;1;True;0.003519800000000073;
92;1;True;0.003594199999999992;
93;1;True;0.003622499999999973;
94;1;True;0.003551799999999994;
95;1;True;0.0036789000000000405;
96;1;True;0.0035426000000000624;
97;1;True;0.0035503000000000062;
98;1;True;0.0038540999999999714;
99;1;True;0.0036935999999999636;
0;2;True;0.010718000000000005;
1;2;True;0.010770900000000028;
2;2;True;0.010870500000000005;
3;2;True;0.011018000000000194;
4;2;True;0.011038699999999846;
5;2;True;0.01101630000000009;
6;2;True;0.010800399999999932;
7;2;True;0.010640800000000006;
8;2;True;0.010766400000000065;
9;2;True;0.010720199999999958;
10;2;True;0.01088840000000002;
11;2;True;0.010768999999999807;
12;2;True;0.010704700000000011;
13;2;True;0.010755400000000082;
14;2;True;0.010763599999999984;
15;2;True;0.010872800000000016;
16;2;True;0.010854600000000048;
17;2;True;0.01077539999999999;
18;2;True;0.010697699999999921;
19;2;True;0.010786900000000044;
20;2;True;0.01074660000000005;
21;2;True;0.010636599999999996;
22;2;True;0.010733499999999951;
23;2;True;0.010705799999999988;
24;2;True;0.010623899999999908;
25;2;True;0.011061300000000163;
26;2;True;0.01071869999999997;
27;2;True;0.010716500000000018;
28;2;True;0.01066239999999996;
29;2;True;0.010907999999999918;
30;2;True;0.010712899999999914;
31;2;True;0.010754400000000164;
32;2;True;0.010651399999999978;
33;2;True;0.010760399999999892;
34;2;True;0.011172700000000146;
35;2;True;0.010587900000000205;
36;2;True;0.010674800000000095;
37;2;True;0.0108976999999999;
38;2;True;0.010618999999999934;
39;2;True;0.010544300000000062;
40;2;True;0.010618899999999876;
41;2;True;0.010692600000000052;
42;2;True;0.010613500000000053;
43;2;True;0.010711499999999985;
44;2;True;0.010679600000000011;
45;2;True;0.010589900000000041;
46;2;True;0.010774599999999968;
47;2;True;0.010737500000000066;
48;2;True;0.010680699999999987;
49;2;True;0.010793099999999889;
50;2;True;0.010681099999999999;
51;2;True;0.01071730000000004;
52;2;True;0.010711600000000043;
53;2;True;0.010770199999999841;
54;2;True;0.0113896;
55;2;True;0.012036399999999947;
56;2;True;0.010708400000000173;
57;2;True;0.010797200000000062;
58;2;True;0.010815000000000019;
59;2;True;0.010840300000000136;
60;2;True;0.010708599999999846;
61;2;True;0.010820899999999911;
62;2;True;0.010729199999999883;
63;2;True;0.010710200000000114;
64;2;True;0.011690100000000037;
65;2;True;0.010791200000000112;
66;2;True;0.010746499999999992;
67;2;True;0.01080990000000015;
68;2;True;0.010751599999999861;
69;2;True;0.010873300000000086;
70;2;True;0.01090789999999986;
71;2;True;0.010772900000000085;
72;2;True;0.01114320000000002;
73;2;True;0.010631999999999975;
74;2;True;0.010799899999999862;
75;2;True;0.010713699999999937;
76;2;True;0.010830899999999977;
77;2;True;0.010655800000000104;
78;2;True;0.010802600000000107;
79;2;True;0.01076290000000002;
80;2;True;0.010646500000000003;
81;2;True;0.010686799999999996;
82;2;True;0.010750999999999955;
83;2;True;0.010779399999999884;
84;2;True;0.01062950000000007;
85;2;True;0.010742600000000158;
86;2;True;0.010819499999999982;
87;2;True;0.010653399999999813;
88;2;True;0.010722799999999921;
89;2;True;0.01078749999999995;
90;2;True;0.010764999999999691;
91;2;True;0.010799800000000026;
92;2;True;0.010829299999999709;
93;2;True;0.010745299999999958;
94;2;True;0.01087820000000006;
95;2;True;0.010824400000000178;
96;2;True;0.01068440000000015;
97;2;True;0.010947199999999935;
98;2;True;0.010796899999999887;
99;2;True;0.010782899999999707;
0;3;True;0.014308699999999952;
1;3;True;0.014214699999999691;
2;3;True;0.014202599999999954;
3;3;True;0.014412300000000045;
4;3;True;0.01435030000000026;
5;3;True;0.014204600000000234;
6;3;True;0.014597799999999772;
7;3;True;0.014003100000000046;
8;3;True;0.014388300000000243;
9;3;True;0.014187300000000125;
10;3;True;0.014149800000000212;
11;3;True;0.014086199999999938;
12;3;True;0.014625099999999946;
13;3;True;0.014199500000000143;
14;3;True;0.014334100000000127;
15;3;True;0.014230299999999918;
16;3;True;0.014460899999999999;
17;3;True;0.014302499999999885;
18;3;True;0.014468499999999995;
19;3;True;0.014236200000000032;
20;3;True;0.014273600000000108;
21;3;True;0.014352800000000165;
22;3;True;0.01430449999999972;
23;3;True;0.014143699999999981;
24;3;True;0.014403200000000282;
25;3;True;0.014400800000000213;
26;3;True;0.014350499999999933;
27;3;True;0.01425680000000007;
28;3;True;0.014203499999999813;
29;3;True;0.014186099999999868;
30;3;True;0.014353199999999955;
31;3;True;0.01438600000000001;
32;3;True;0.01425540000000014;
33;3;True;0.01433289999999987;
34;3;True;0.014438900000000032;
35;3;True;0.014205800000000046;
36;3;True;0.01425780000000021;
37;3;True;0.014223700000000061;
38;3;True;0.014274900000000201;
39;3;True;0.014328600000000247;
40;3;True;0.014433700000000105;
41;3;True;0.014288799999999657;
42;3;True;0.014562999999999882;
43;3;True;0.014263999999999832;
44;3;True;0.014250199999999769;
45;3;True;0.015453299999999892;
46;3;True;0.01432240000000018;
47;3;True;0.014279399999999942;
48;3;True;0.014394899999999655;
49;3;True;0.014371899999999993;
50;3;True;0.014309799999999928;
51;3;True;0.014374800000000132;
52;3;True;0.014557799999999954;
53;3;True;0.014423099999999689;
54;3;True;0.014384900000000034;
55;3;True;0.01437849999999985;
56;3;True;0.014338699999999704;
57;3;True;0.014450500000000144;
58;3;True;0.01450719999999972;
59;3;True;0.014424800000000015;
60;3;True;0.014562299999999695;
61;3;True;0.014415100000000347;
62;3;True;0.014389800000000008;
63;3;True;0.01437160000000004;
64;3;True;0.014402500000000096;
65;3;True;0.01433979999999968;
66;3;True;0.014480600000000177;
67;3;True;0.01451070000000021;
68;3;True;0.01429360000000024;
69;3;True;0.014503500000000003;
70;3;True;0.01461020000000035;
71;3;True;0.014412599999999998;
72;3;True;0.014472599999999947;
73;3;True;0.014317199999999808;
74;3;True;0.014403900000000025;
75;3;True;0.014553199999999933;
76;3;True;0.014511600000000069;
77;3;True;0.014374699999999851;
78;3;True;0.014484099999999778;
79;3;True;0.014417400000000136;
80;3;True;0.01442180000000004;
81;3;True;0.015028599999999948;
82;3;True;0.014318599999999737;
83;3;True;0.014281500000000058;
84;3;True;0.014290400000000147;
85;3;True;0.01433289999999987;
86;3;True;0.01443620000000001;
87;3;True;0.0143567;
88;3;True;0.014303200000000071;
89;3;True;0.014376400000000178;
90;3;True;0.014442899999999703;
91;3;True;0.014196499999999723;
92;3;True;0.014390399999999914;
93;3;True;0.014442600000000194;
94;3;True;0.014414000000000371;
95;3;True;0.014352600000000049;
96;3;True;0.014457500000000234;
97;3;True;0.014583000000000013;
98;3;True;0.014405999999999697;
99;3;True;0.01450970000000007;
0;4;True;0.011148299999999889;
1;4;True;0.010918300000000158;
2;4;True;0.01111799999999974;
3;4;True;0.010992000000000335;
4;4;True;0.010962800000000161;
5;4;True;0.011027499999999968;
6;4;True;0.011147100000000076;
7;4;True;0.011027599999999804;
8;4;True;0.011181099999999944;
9;4;True;0.011042499999999844;
10;4;True;0.010937900000000056;
11;4;True;0.011191199999999846;
12;4;True;0.010995599999999772;
13;4;True;0.011017500000000346;
14;4;True;0.011051000000000144;
15;4;True;0.011250500000000052;
16;4;True;0.010891900000000287;
17;4;True;0.01140669999999977;
18;4;True;0.010965899999999973;
19;4;True;0.0110522000000004;
20;4;True;0.011034999999999684;
21;4;True;0.011041500000000148;
22;4;True;0.01100229999999991;
23;4;True;0.01088710000000015;
24;4;True;0.010994999999999866;
25;4;True;0.010979599999999756;
26;4;True;0.010947900000000121;
27;4;True;0.010943000000000147;
28;4;True;0.011035999999999824;
29;4;True;0.01095680000000021;
30;4;True;0.010972900000000063;
31;4;True;0.011092499999999728;
32;4;True;0.010976000000000319;
33;4;True;0.011097299999999866;
34;4;True;0.010869800000000485;
35;4;True;0.011184399999999428;
36;4;True;0.011051000000000144;
37;4;True;0.010938700000000523;
38;4;True;0.01118370000000013;
39;4;True;0.011092800000000125;
40;4;True;0.01103180000000048;
41;4;True;0.011026499999999828;
42;4;True;0.010956699999999486;
43;4;True;0.010959900000000466;
44;4;True;0.011028899999999453;
45;4;True;0.010867499999999808;
46;4;True;0.010937900000000056;
47;4;True;0.0110891999999998;
48;4;True;0.010896599999999701;
49;4;True;0.010961299999999952;
50;4;True;0.010981899999999989;
51;4;True;0.011048900000000472;
52;4;True;0.010861399999999577;
53;4;True;0.011354400000000098;
54;4;True;0.011032600000000059;
55;4;True;0.01100990000000035;
56;4;True;0.01101379999999974;
57;4;True;0.011140499999999776;
58;4;True;0.01097789999999943;
59;4;True;0.010853400000000235;
60;4;True;0.011077099999999618;
61;4;True;0.010993299999999984;
62;4;True;0.011125400000000063;
63;4;True;0.011092999999999797;
64;4;True;0.011028399999999827;
65;4;True;0.011295699999999798;
66;4;True;0.010980499999999616;
67;4;True;0.010876299999999617;
68;4;True;0.011100599999999794;
69;4;True;0.011029500000000247;
70;4;True;0.010954700000000095;
71;4;True;0.011051800000000611;
72;4;True;0.010986200000000501;
73;4;True;0.011040100000000663;
74;4;True;0.011070499999999761;
75;4;True;0.011105600000000493;
76;4;True;0.011112800000000256;
77;4;True;0.010975799999999758;
78;4;True;0.010874199999999945;
79;4;True;0.010897699999999233;
80;4;True;0.011195199999999517;
81;4;True;0.010920999999999736;
82;4;True;0.01145389999999935;
83;4;True;0.010949699999999396;
84;4;True;0.011082499999999662;
85;4;True;0.010949499999999723;
86;4;True;0.011410600000000493;
87;4;True;0.011313299999999415;
88;4;True;0.010973599999999806;
89;4;True;0.011302299999999654;
90;4;True;0.011037400000000197;
91;4;True;0.01103070000000006;
92;4;True;0.0110576;
93;4;True;0.011096499999999843;
94;4;True;0.01107329999999962;
95;4;True;0.011382100000000506;
96;4;True;0.01103680000000029;
97;4;True;0.011120599999999925;
98;4;True;0.011090599999999284;
99;4;True;0.011049700000000051;
0;5;True;0.012990799999999858;
1;5;True;0.012983299999999254;
2;5;True;0.01319569999999981;
3;5;True;0.013020299999999985;
4;5;True;0.013062200000000246;
5;5;True;0.014258199999999555;
6;5;True;0.013200199999999995;
7;5;True;0.013030799999999232;
8;5;True;0.013046699999999412;
9;5;True;0.013123600000000124;
10;5;True;0.013426899999999797;
11;5;True;0.01303759999999965;
12;5;True;0.012984699999999627;
13;5;True;0.013161199999999873;
14;5;True;0.013010200000000083;
15;5;True;0.013014500000000595;
16;5;True;0.012938699999999415;
17;5;True;0.013179599999999958;
18;5;True;0.012993199999999483;
19;5;True;0.01336859999999973;
20;5;True;0.013293599999999905;
21;5;True;0.01312720000000045;
22;5;True;0.01316980000000001;
23;5;True;0.013088799999999345;
24;5;True;0.013158400000000015;
25;5;True;0.01336660000000034;
26;5;True;0.012963200000000619;
27;5;True;0.013034499999999838;
28;5;True;0.01311709999999966;
29;5;True;0.01304580000000044;
30;5;True;0.012868000000000102;
31;5;True;0.012929200000000307;
32;5;True;0.013113099999999989;
33;5;True;0.013087999999999766;
34;5;True;0.013109800000000504;
35;5;True;0.01300079999999948;
36;5;True;0.01303790000000049;
37;5;True;0.013034400000000446;
38;5;True;0.012994799999999529;
39;5;True;0.013091700000000372;
40;5;True;0.013216699999999193;
41;5;True;0.013214999999999755;
42;5;True;0.01306459999999987;
43;5;True;0.013188999999999673;
44;5;True;0.013240099999999977;
45;5;True;0.013021199999999844;
46;5;True;0.012935699999999883;
47;5;True;0.013358400000000437;
48;5;True;0.013068300000000477;
49;5;True;0.013161200000000761;
50;5;True;0.012993499999999436;
51;5;True;0.013113099999999989;
52;5;True;0.013135499999999745;
53;5;True;0.012966800000000056;
54;5;True;0.013165299999999824;
55;5;True;0.013502400000000137;
56;5;True;0.01315879999999936;
57;5;True;0.013049699999999831;
58;5;True;0.013131400000000681;
59;5;True;0.013143300000000302;
60;5;True;0.013208600000000459;
61;5;True;0.013468700000000666;
62;5;True;0.012960600000000433;
63;5;True;0.013031299999999746;
64;5;True;0.013118799999999986;
65;5;True;0.013093900000000325;
66;5;True;0.012955299999999781;
67;5;True;0.012902799999999992;
